"","name","text"
"558","KAINE","his sons have said that the organization has a lot of business dealings in russia and remember the trump organization is not a nonprofit its putting money into donald trumps pockets and into the pockets of his children whereas the clinton foundation is a non profit and no clinton family member draws any salary"
"559","PENCE","the trump foundation is nonprofit"
"560","KAINE","in addition donald trump has a foundation the foundation was just fined for illegally contributing foundation dollars to a political campaign of a florida attorney general they made an illegal contribution and then they tried to hide it by disguising it to somebody else and the person they donated to was somebody whose office was charged with investigating trump university"
"561","KAINE","this is the difference between a foundation that does good work and a secretary of state who acted in accordance with american interest and somebody who is conflicted and doing work around the world and wont share with the american public what hes doing and what those conflicts are"
"562","QUIJANO","governor i will give you seconds to respond because i know you want to but again i would remind you both this was about north korea laughther"
"563","PENCE","well thank you thank you the trump foundation is a private family foundation they give virtually every cent in the trump foundation to charitable causes"
"564","KAINE","political contributions"
"565","PENCE","less than ten cents on the dollar in the clinton foundation has gone to charitable causes"
"566","KAINE","a portrait of donald trump less than cents on the dollar of the clinton foundation has gone to charitable causes"
"567","KAINE","ninety percent"
"568","PENCE","it has been a platform for the clintons to travel the world to have staff but honestly senator we would know a lot more about it if hillary clinton would just turn over the emails"
"569","QUIJANO","all right lets turn back to north korea"
"570","PENCE","that she refused to turn over in her private server"
"571","QUIJANO","senator kaine"
"572","PENCE","and wed have a much better picture of what the clinton foundation was about"
"573","QUIJANO","senator kaine if you had intelligence that north korea was about to launch a missile a nucleararmed missile capable of reaching the united states would you take preemptive action"
"574","KAINE","if we look a president should take action to defend the united states against imminent threat you have to a president has to do that now exactly what action you would have to determine what your intelligence was how certain you were of that intelligence but you would have to take action"
"575","KAINE","you asked the question about how do we deal with a north korea im on the foreign relations committee we just did an extensive sanctions package against north korea and interestingly enough elaine the followed and did this virtually the same package often china will use their veto in the security council to veto a package like that theyre starting to get worried about north korea too so they actually supported the sanctions package even though many of the sanctions are against chinese firms chinese financial institutions"
"576","KAINE","so were working together with china and we need to chinas another one of those relationships where its competitive its also challenging and in times like north korea we have to be able to cooperate hillary understands that very well she went once famously to china and stood up at a human rights meeting and looked them in the eye and said womens rights are human rights they didnt want her to say that but she did"
"577","KAINE","but shes also worked on a lot of diplomatic and important diplomatic deals with china and thats what its going to take"
"578","KAINE","the thing i would worry a little bit about is that donald trump owes about million to banks including the bank of china im not sure he could stand up so tough to the people who have loaned him money"
"579","QUIJANO","all right id like to turn to our next segment now and in this id like to focus on social issues you have both been open about the role that faith has played in your lives can you discuss in detail a time when you struggled to balance your personal faith and a public policy position senator kaine"
"580","KAINE","yeah thats an easy one for me elaine its an easy one im really fortunate i grew up in a wonderful household with great irish catholic parents my mom and dad are sitting right here i was educated by jesuits at rockhurst high school in kansas city my th reunion is in days"
"581","KAINE","and i worked with jesuit missionaries in honduras now nearly years ago and they were the heroes of my life i try to practice my religion in a very devout way and follow the teachings of my church in my own personal life but i dont believe in this nation a first amendment nation where we dont raise any religion over the other and we allow people to worship as they please that the doctrines of any one religion should be mandated for everyone"
"582","KAINE","for me the hardest struggle in my faith life was the catholic church is against the death penalty and so am i but i was governor of a state and the state law said that there was a death penalty for crimes if the jury determined them to be heinous and so i had to grapple with that"
"583","KAINE","when i was running for governor i was attacked pretty strongly because of my position on the death penalty but i looked the voters of virginia in the eye and said look this is my religion im not going to change my religious practice to get one vote but i know how to take an oath and uphold the law and if you elect me i will uphold the law"
"584","KAINE","and i was elected and i did it was very very difficult to allow executions to go forward but in circumstances where i didnt feel like there was a case for clemency i told virginia voters i would uphold the law and i did"
"585","KAINE","that was a real struggle but i think it is really really important that those of us who have deep faith lives dont feel that we could just substitute our own views for everybody else in society regardless of their views"
"586","QUIJANO","governor pence"
"587","PENCE","well its a wonderful question and my christian faith is at the very heart of who i am i was also raised in a wonderful family of faith it was a church on sunday morning and grace before dinner"
"588","PENCE","but my christian faith became real for me when i made a personal decision for christ when i was a freshman in college and ive tried to live that out however imperfectly every day of my life since and with my wife at my side weve followed a calling into public service where weve weve tried to weve tried to keep faith with the values that we cherish"
"589","PENCE","and with regard to when i struggle i appreciate and and and i have a great deal of respect for senator kaines sincere faith i truly do"
"590","KAINE","thats shared"
"591","PENCE","but for me i would tell you that for me the sanctity of life proceeds out of the belief that that ancient principle that where god says before you were formed in the womb i knew you and so for my first time in public life i sought to stand with great compassion for the sanctity of life"
"592","PENCE","the state of indiana has also sought to make sure that we expand alternatives in health care counseling for women nonabortion alternatives im also very pleased at the fact were well on our way in indiana to becoming the most proadoption state in america i think if youre going to be prolife you should you should be pro adoption"
"593","PENCE","but what i cant understand is with hillary clinton and now senator kaine at her side is to support a practice like partialbirth abortion i mean to hold to the view and i know senator kaine you hold prolife views personally but the very idea that a child that is almost born into the world could still have their life taken from them is just anathema to me"
"594","PENCE","and i cannot i cant conscience about about a party that supports that or that i know youve historically opposed taxpayer funding of abortion but hillary clinton wants to wants to repeal the longstanding provision in the law where we said we wouldnt use taxpayer dollars to fund abortion"
"595","PENCE","so for me my faith informs my life i try and spend a little time on my knees every day but it all for me begins with cherishing the dignity the worth the value of every human life"
"596","KAINE","elaine this is a fundamental question a fundamental question hillary and i are both people out of religious backgrounds from methodist church experience which was really formative for her as a public servant"
"597","KAINE","but we really feel like you should live fully and with enthusiasm the commands of your faith but it is not the role of the public servant to mandate that for everybody else"
"598","KAINE","so lets talk about abortion and choice lets talk about them we support roe v wade we support the constitutional right of american women to consult their own conscience their own supportive partner their own minister but then make their own decision about pregnancy thats something we trust american women to do that"
"599","KAINE","and we dont think that women should be punished as donald trump said they should for making the decision to have an abortion"
"600","KAINE","governor pence wants to repeal roe v wade he said he wants to put it on the ash heap of history and we have some young people in the audience who werent even born when roe was decided this is pretty important before roe v wade states could pass criminal laws to do just that to punish women if they made the choice to terminate a pregnancy"
"601","KAINE","i think you should live your moral values but the last thing the very last thing that government should do is have laws that would punish women who make reproductive choices and that is the fundamental difference between a clintonkaine ticket and a trump pence ticket that wants to punish women who make that choice"
"602","PENCE","no its really not donald trump and i would never support legislation that punished women who made the heartbreaking choice to end a pregnancy"
"603","KAINE","then why did donald trump say that"
"604","PENCE","we just never would"
"605","KAINE","why did he say that"
"606","PENCE","well look its look hes not a polished politician like you and hillary clinton and so"
"607","KAINE","well i would admit thats not a polished"
"608","PENCE","you know things dont always come out exactly the way he means them"
"609","KAINE","well can i say"
"610","PENCE","but im telling you what the policy of our administration would be"
"611","KAINE","great line from the great line from the gospel of matthew from the fullness of the heart the mouth speaks"
"612","PENCE","yeah"
"613","KAINE","when donald trump says women should be punished or mexicans are rapists and criminals"
"614","PENCE","im telling you"
"615","KAINE","or john mccain is not a hero he is showing you who he is"
"616","PENCE","senator youve whipped out that mexican thing again he look"
"617","KAINE","can you defend it"
"618","PENCE","there are criminal aliens in this country tim who have come into this country illegally who are perpetrating violence and taking american lives"
"619","KAINE","you want to you want to use a big broad brush against mexicans on that"
"620","PENCE","he also said and many of them are good people you keep leaving that out of your quote and if you want me to go there ill go there"
"621","PENCE","but heres there is a choice and it is a choice on life i couldnt be more proud to be standing with donald trump whos standing for the right to life its a principle that senator kaine and im very gentle about this because i really do respect you its a principle that you embrace"
"622","PENCE","and i have appreciated the fact that youve supported the hyde amendment which bans the use of taxpayer funding for abortion in the past but thats not hillary clintons view people need to understand we can come together as a nation we can create a culture of life more and more young people today are embracing life because we know we are were better for it we can like mother teresa said at that famous national prayer breakfast"
"623","KAINE","this is important "
"624","PENCE","bring the lets welcome the children into our world there are so many families around the country who cant have children we could improve adoption"
"625","KAINE","but governor"
"626","PENCE","so that families that cant have children can adopt more readily those children from crisis pregnancies"
"627","KAINE","governor why dont you trust women to make this choice for themselves we can encourage people to support life of course we can but why dont you trust women why doesnt donald trump trust women to make this choice for themselves"
"628","KAINE","thats what we ought to be doing in public life living our lives of faith or motivation with enthusiasm and excitement convincing other dialoguing with each other about important moral issues of the day"
"629","PENCE","because there are"
"630","KAINE","but on fundamental issues of morality we should let women make their own decisions"
"631","PENCE","because there is a society can be judged by how it deals with its most vulnerable the aged the infirm the disabled and the unborn i believe it with all my heart and i couldnt be more proud to be standing with a prolife candidate in donald trump"
"632","QUIJANO","i do have one final question for you both tonight it has been a divisive campaign senator kaine if your ticket wins what specifically are you going to do to unify the country and reassure the people who voted against you"
"633","KAINE","thats a really important one that may be the question because it has been a divisive campaign and again hillary is running a campaign about stronger together and donald trump and this is this is not directed at this man except to the extent that he cant defend donald trump donald trump has run a campaign thats been about one insult after the next"
"634","KAINE","but we do have to bring the country together so heres what well do hillary clinton was first lady then senator for eight years and secretary of state and i served in the senate and im really amazed elaine as i talk to republican senators how well they regard and respect hillary clinton"
"635","KAINE","she was on the armed services committee she was on other committees she worked across the aisle when she was first lady to get the program passed so that million lowincome kids have health insurance in this country including in indiana"
"636","KAINE","she worked across the aisle after to get health benefits for the first responders who bravely went into the towers and into the pentagon she worked to get benefits for benefits for national guard members including hoosiers and virginians in the national guard"
"637","KAINE","she has a track record of working across the aisle to make things happen and you know elaine i have the same track record i was a governor of virginia with two republican houses and in the senate i have good working relationships across the aisle"
"638","KAINE","because i think its fine to be a democrat or republican or independent but after election day the goal is work together and hillary clinton has a track record of accomplishment across the aisle that will enable her to do just that when we work with the new congress in january"
"639","QUIJANO","governor how will you unify the country if you win"
"640","PENCE","well thank you elaine and thanks for a great discussion"
"641","KAINE","absolutely"
"642","PENCE","tonight thank you senator"
"643","PENCE","this is a very challenging time in the life of our nation weakened americas place in the world after the leadership of hillary clinton and barack obama on the world stage has been followed by an economy that is truly struggling stifled by an avalanche of more taxes more regulation obamacare the war on coal and the kind of trade deals that have put american workers in the back seat i think the best way that we can bring people together is through change in washington dc"
"644","PENCE","you know i served in washington for years in the congress of the united states and i served with many republicans and democrats men and women of goodwill the potential is there to really change the direction of this country but its going to take leadership to do it"
"645","PENCE","the american people want to see our nation standing tall on the world stage again they want to see us supporting our military rebuilding our military commanding the respect of the world and they want to see the american economy off to the races again they want to see an american comeback"
"646","PENCE","and donald trumps entire career has been about building its been about its going through hardship just like a businessperson does and finding a way through smarts and ingenuity and resilience to fight forward and when donald trump becomes president of the united states were going to have a stronger america"
"647","PENCE","when you hear him say he wants to make america great again when we do that i truly do believe the american people are going to be standing taller theyre going to see that real change can happen after decades of just talking about it and when that happens the american people are going to stand tall stand together and well have the kind of unity thats been missing for way too long"
"648","QUIJANO","all right gentlemen thank you so much"
"649","QUIJANO","this concludes the vice presidential debate my thanks to the candidates the commission and to you for watching please tune in this sunday for the second presidential debate at washington university in st louis and the final debate on october th at the university of nevada las vegas"
"650","QUIJANO","from farmville virginia im elaine quijano of news good night"
